Numero da Venda;Data da Venda;Data do Envio;ID Canal;ID Loja;ID Produto;ID Promocao;ID Cliente;Quantidade Vendida;Quantidade Devolvida
482047;26/06/2017;26/06/2017;0;3;1179;1;9525;10;1
482075;26/06/2017;06/07/2017;10;2;609;1;28938;5;1
482077;26/06/2017;04/07/2017;8;24;585;1;26251;5;1
482081;26/06/2017;29/06/2017;3;17;560;1;22561;5;1
482111;26/06/2017;27/06/2017;1;17;1384;1;5473;5;1
482121;26/06/2017;30/06/2017;4;9;796;1;13954;5;1
482128;26/06/2017;05/07/2017;9;10;313;1;11721;5;1
482158;26/06/2017;26/06/2017;0;2;435;1;22508;15;1
482163;26/06/2017;26/06/2017;0;9;2510;1;2889;100;1
482424;26/06/2017;02/07/2017;6;3;431;1;8134;30;0
482473;26/06/2017;01/07/2017;5;6;1402;1;24657;20;0
482477;26/06/2017;03/07/2017;7;20;1524;1;28714;20;0
482479;26/06/2017;30/06/2017;4;21;1500;1;18316;5;0
482487;26/06/2017;04/07/2017;8;1;1014;1;29589;5;0
482499;26/06/2017;27/06/2017;1;6;481;1;24316;5;0
482511;26/06/2017;30/06/2017;4;14;299;1;27643;5;0
482523;26/06/2017;01/07/2017;5;16;1584;1;10670;5;0
482530;26/06/2017;02/07/2017;6;24;908;1;17249;5;0
482545;26/06/2017;26/06/2017;0;14;1127;1;30005;5;0
482547;26/06/2017;26/06/2017;0;17;1143;1;31918;5;0
482548;26/06/2017;29/06/2017;3;4;1143;1;32336;5;0
482558;26/06/2017;05/07/2017;9;22;132;1;33268;5;0
482579;26/06/2017;27/06/2017;1;16;598;1;27202;5;0
482634;26/06/2017;26/06/2017;0;25;70;1;7652;5;0
482638;26/06/2017;26/06/2017;0;20;67;1;6519;5;0
482646;26/06/2017;26/06/2017;0;15;897;1;8207;5;0
482650;26/06/2017;26/06/2017;0;3;928;1;26201;5;0
482653;26/06/2017;26/06/2017;0;12;929;1;14625;5;0
482660;26/06/2017;26/06/2017;0;9;1269;1;36327;5;0
482665;26/06/2017;29/06/2017;3;1;1310;1;35640;5;0
482669;26/06/2017;26/06/2017;0;14;879;1;30730;5;0
482671;26/06/2017;26/06/2017;0;22;751;1;25433;5;0
482672;26/06/2017;26/06/2017;0;16;816;1;5373;5;0
482704;26/06/2017;02/07/2017;6;11;47;1;24711;5;0
482714;26/06/2017;27/06/2017;1;18;941;1;13857;5;0
482742;26/06/2017;26/06/2017;0;10;1253;1;20880;5;0
482745;26/06/2017;27/06/2017;1;6;1255;1;22477;5;0
482773;26/06/2017;05/07/2017;9;4;1106;1;6023;5;0
482927;26/06/2017;27/06/2017;1;4;1532;1;10408;10;0
482934;26/06/2017;26/06/2017;0;8;1218;1;29769;10;0
482935;26/06/2017;03/07/2017;7;23;1232;1;34068;10;0
482979;26/06/2017;26/06/2017;0;11;1194;1;31187;10;0
482996;26/06/2017;26/06/2017;0;19;670;1;6097;10;0
482998;26/06/2017;26/06/2017;0;8;810;1;15423;10;0
483011;26/06/2017;26/06/2017;0;13;1393;1;24597;10;0
483018;26/06/2017;26/06/2017;0;10;763;1;22718;10;0
483041;26/06/2017;26/06/2017;0;9;301;1;29412;10;0
483076;26/06/2017;02/07/2017;6;12;1456;1;6702;10;0
483079;26/06/2017;26/06/2017;0;10;681;1;17980;10;0
483087;26/06/2017;01/07/2017;5;14;1549;1;17495;10;0
483091;26/06/2017;28/06/2017;2;25;1567;1;7059;10;0
483110;26/06/2017;28/06/2017;2;11;243;1;37134;10;0
483111;26/06/2017;26/06/2017;0;4;1453;1;28161;10;0
483135;26/06/2017;26/06/2017;0;14;322;1;14364;10;0
483137;26/06/2017;30/06/2017;4;25;52;1;16196;10;0
483143;26/06/2017;03/07/2017;7;4;290;1;26920;10;0
483145;26/06/2017;26/06/2017;0;16;155;1;13579;10;0
483151;26/06/2017;26/06/2017;0;15;1386;1;24782;10;0
483177;26/06/2017;02/07/2017;6;6;1474;1;36729;10;0
483182;26/06/2017;27/06/2017;1;6;1507;1;21022;10;0
483184;26/06/2017;26/06/2017;0;5;1477;1;2179;10;0
483189;26/06/2017;03/07/2017;7;4;1024;1;29880;10;0
483210;26/06/2017;01/07/2017;5;2;1365;1;18202;10;0
483224;26/06/2017;27/06/2017;1;14;979;1;18054;10;0
483228;26/06/2017;26/06/2017;0;23;1582;1;27290;10;0
483240;26/06/2017;26/06/2017;0;18;642;1;38327;10;0
483251;26/06/2017;29/06/2017;3;10;987;1;34850;10;0
483253;26/06/2017;30/06/2017;4;8;1037;1;27043;10;0
483258;26/06/2017;27/06/2017;1;15;599;1;29026;10;0
483270;26/06/2017;04/07/2017;8;6;1499;1;17861;10;0
483291;26/06/2017;04/07/2017;8;11;1488;1;32776;10;0
483294;26/06/2017;02/07/2017;6;22;1400;1;3451;10;0
483305;26/06/2017;01/07/2017;5;15;976;1;19924;10;0
483306;26/06/2017;28/06/2017;2;4;990;1;9014;10;0
483317;26/06/2017;27/06/2017;1;15;337;1;10101;10;0
483319;26/06/2017;26/06/2017;0;13;654;1;13519;10;0
483356;26/06/2017;26/06/2017;0;15;1411;1;12740;10;0
483359;26/06/2017;29/06/2017;3;13;1553;1;25224;10;0
483367;26/06/2017;26/06/2017;0;4;369;1;28561;10;0
483376;27/06/2017;03/07/2017;6;10;1636;1;22601;10;1
483378;27/06/2017;27/06/2017;0;6;51;1;24062;10;1
483379;27/06/2017;27/06/2017;0;4;1592;1;27845;10;1
483438;27/06/2017;28/06/2017;1;20;609;1;28159;5;0
483440;27/06/2017;28/06/2017;1;10;538;1;33082;5;0
483441;27/06/2017;27/06/2017;0;7;1316;1;18536;5;0
483450;27/06/2017;30/06/2017;3;10;1250;1;34629;5;0
483451;27/06/2017;01/07/2017;4;23;1648;1;19675;5;0
483455;27/06/2017;01/07/2017;4;9;1066;1;20200;5;0
483467;27/06/2017;29/06/2017;2;7;329;1;18078;5;0
483473;27/06/2017;27/06/2017;0;15;1340;1;11401;5;0
483481;27/06/2017;28/06/2017;1;19;1260;1;16080;5;0
483544;27/06/2017;03/07/2017;6;19;314;1;10702;10;0
483549;27/06/2017;27/06/2017;0;20;1542;1;8966;10;0
483557;27/06/2017;27/06/2017;0;7;1329;1;5197;10;0
483572;27/06/2017;02/07/2017;5;14;1307;1;17131;10;0
483585;27/06/2017;02/07/2017;5;19;1638;1;12757;10;0
483596;27/06/2017;27/06/2017;0;2;1591;1;12578;10;0
483640;27/06/2017;29/06/2017;2;17;964;1;32132;10;1
483651;27/06/2017;27/06/2017;0;6;1521;1;31041;10;1
483652;27/06/2017;27/06/2017;0;21;1557;1;23137;10;1
483659;27/06/2017;27/06/2017;0;4;1036;1;26922;10;1
483671;27/06/2017;05/07/2017;8;25;154;1;28335;10;1
483679;27/06/2017;27/06/2017;0;24;828;1;5102;10;1
483692;27/06/2017;01/07/2017;4;12;863;1;24175;10;1
483728;27/06/2017;27/06/2017;0;10;77;1;31636;5;1
483741;27/06/2017;02/07/2017;5;21;488;1;32821;5;1
483754;27/06/2017;27/06/2017;0;4;425;1;13312;30;1
483761;27/06/2017;01/07/2017;4;6;454;1;33790;15;1
483966;27/06/2017;27/06/2017;0;9;2488;1;14572;100;0
483997;27/06/2017;27/06/2017;0;14;459;1;29110;15;0
484091;27/06/2017;27/06/2017;0;4;1028;1;32059;5;0
484096;27/06/2017;27/06/2017;0;9;499;1;18441;5;0
484102;27/06/2017;27/06/2017;0;24;597;1;11670;5;0
484112;27/06/2017;28/06/2017;1;15;509;1;25903;5;0
484121;27/06/2017;03/07/2017;6;18;299;1;28975;5;0
484142;27/06/2017;27/06/2017;0;14;1214;1;22606;5;0
484160;27/06/2017;27/06/2017;0;17;909;1;31010;5;0
484184;27/06/2017;05/07/2017;8;22;1653;1;11797;5;0
484202;27/06/2017;01/07/2017;4;2;673;1;16531;5;0
484207;27/06/2017;03/07/2017;6;1;644;1;31334;5;0
484215;27/06/2017;27/06/2017;0;12;946;1;36421;5;0
484216;27/06/2017;27/06/2017;0;7;988;1;28112;5;0
484236;27/06/2017;27/06/2017;0;14;1248;1;24845;5;0
484275;27/06/2017;27/06/2017;0;10;1266;1;15780;5;0
484277;27/06/2017;27/06/2017;0;7;6;1;24256;5;0
484298;27/06/2017;27/06/2017;0;18;802;1;25445;5;0
484299;27/06/2017;01/07/2017;4;24;802;1;8369;5;0
484312;27/06/2017;29/06/2017;2;2;796;1;22614;5;0
484339;27/06/2017;27/06/2017;0;15;328;1;16959;5;0
484349;27/06/2017;29/06/2017;2;1;1164;1;30440;5;0
484351;27/06/2017;27/06/2017;0;18;379;1;19027;5;0
484353;27/06/2017;27/06/2017;0;17;373;1;21641;5;0
484369;27/06/2017;01/07/2017;4;20;3;1;12082;5;0
484548;27/06/2017;27/06/2017;0;2;308;1;27155;10;0
484572;27/06/2017;29/06/2017;2;24;1136;1;23222;10;0
484585;27/06/2017;30/06/2017;3;7;1088;1;27676;10;0
484588;27/06/2017;27/06/2017;0;3;189;1;24120;10;0
484600;27/06/2017;29/06/2017;2;15;1379;1;12950;10;0
484602;27/06/2017;27/06/2017;0;5;1242;1;10739;10;0
484606;27/06/2017;27/06/2017;0;24;1194;1;21218;10;0
484620;27/06/2017;06/07/2017;9;5;1162;1;28700;10;0
484627;27/06/2017;27/06/2017;0;7;1208;1;24774;10;0
484630;27/06/2017;27/06/2017;0;1;1209;1;22497;10;0
484638;27/06/2017;27/06/2017;0;25;1145;1;27942;10;0
484660;27/06/2017;28/06/2017;1;23;1173;1;21221;10;0
484672;27/06/2017;01/07/2017;4;25;785;1;16971;10;0
484688;27/06/2017;27/06/2017;0;16;818;1;16573;10;0
484696;27/06/2017;27/06/2017;0;11;1394;1;28668;10;0
484702;27/06/2017;27/06/2017;0;17;504;1;31524;10;0
484704;27/06/2017;27/06/2017;0;4;1362;1;29092;10;0
484705;27/06/2017;27/06/2017;0;3;1362;1;20249;10;0
484722;27/06/2017;27/06/2017;0;18;730;1;22365;10;0
484724;27/06/2017;27/06/2017;0;5;681;1;25042;10;0
484725;27/06/2017;29/06/2017;2;22;729;1;24611;10;0
484741;27/06/2017;04/07/2017;7;5;517;1;11023;10;0
484750;27/06/2017;30/06/2017;3;12;739;1;12872;10;0
484765;27/06/2017;27/06/2017;0;15;243;1;16883;10;0
484780;27/06/2017;27/06/2017;0;22;322;1;20645;10;0
484782;27/06/2017;30/06/2017;3;8;696;1;14564;10;0
484790;27/06/2017;29/06/2017;2;17;1296;1;9887;10;0
484794;27/06/2017;30/06/2017;3;24;1297;1;9283;10;0
484795;27/06/2017;28/06/2017;1;24;274;1;30445;10;0
484796;27/06/2017;01/07/2017;4;14;287;1;21907;10;0
484812;27/06/2017;02/07/2017;5;13;1477;1;13944;10;0
484820;27/06/2017;27/06/2017;0;22;1659;1;30913;10;0
484830;27/06/2017;29/06/2017;2;7;1592;1;32093;10;0
484845;27/06/2017;27/06/2017;0;11;510;1;10292;10;0
484864;27/06/2017;27/06/2017;0;15;1647;1;25048;10;0
484884;27/06/2017;27/06/2017;0;17;1007;1;25224;10;0
484898;27/06/2017;27/06/2017;0;4;967;1;14339;10;0
484911;27/06/2017;27/06/2017;0;18;1354;1;17260;10;0
484913;27/06/2017;27/06/2017;0;15;1398;1;19070;10;0
484914;27/06/2017;27/06/2017;0;16;1585;1;5089;10;0
484926;27/06/2017;27/06/2017;0;23;689;1;31244;10;0
484933;27/06/2017;27/06/2017;0;15;1557;1;34347;10;0
484934;27/06/2017;01/07/2017;4;2;1499;1;7512;10;0
484942;27/06/2017;27/06/2017;0;3;1381;1;12343;10;0
484943;27/06/2017;27/06/2017;0;16;1381;1;30981;10;0
484959;27/06/2017;27/06/2017;0;22;1067;1;35226;10;0
484966;27/06/2017;01/07/2017;4;16;970;1;9920;10;0
484971;27/06/2017;27/06/2017;0;11;1498;1;12347;10;0
484985;27/06/2017;27/06/2017;0;19;1356;1;25409;10;0
484991;27/06/2017;27/06/2017;0;14;1137;1;14966;10;0
485004;27/06/2017;27/06/2017;0;8;272;1;25760;10;0
485011;27/06/2017;28/06/2017;1;25;254;1;11789;10;0
485046;27/06/2017;28/06/2017;1;3;309;1;19911;10;0
485050;27/06/2017;05/07/2017;8;10;627;1;26622;10;0
485051;27/06/2017;27/06/2017;0;13;627;1;33182;10;0
485057;27/06/2017;27/06/2017;0;17;294;1;14147;10;0
485064;27/06/2017;27/06/2017;0;8;977;1;20498;10;0
485091;27/06/2017;27/06/2017;0;6;567;1;29768;10;1
485099;27/06/2017;27/06/2017;0;4;1067;1;16046;10;1
485106;27/06/2017;27/06/2017;0;25;1023;1;18741;10;1
485118;27/06/2017;01/07/2017;4;21;1638;1;2577;10;1
485127;27/06/2017;27/06/2017;0;25;1567;1;14831;10;1
485129;27/06/2017;05/07/2017;8;6;323;1;33955;10;1
485144;27/06/2017;27/06/2017;0;12;1562;1;31523;10;1
485182;27/06/2017;27/06/2017;0;4;210;1;17945;5;1
485211;27/06/2017;02/07/2017;5;4;1310;1;19876;5;1
485218;27/06/2017;27/06/2017;0;4;783;1;3196;5;1
485243;27/06/2017;28/06/2017;1;21;2507;1;4097;100;1
485451;27/06/2017;30/06/2017;3;16;2492;1;16713;100;0
485455;27/06/2017;04/07/2017;7;5;2503;1;17598;100;0
485547;27/06/2017;01/07/2017;4;15;577;1;22011;20;0
485555;27/06/2017;27/06/2017;0;23;1500;1;32564;5;0
485556;27/06/2017;01/07/2017;4;5;1500;1;15700;5;0
485560;27/06/2017;06/07/2017;9;11;1510;1;23485;5;0
485563;27/06/2017;27/06/2017;0;8;498;1;9178;5;0
485565;27/06/2017;03/07/2017;6;9;512;1;18970;5;0
485571;27/06/2017;27/06/2017;0;17;632;1;12100;5;0
485574;27/06/2017;27/06/2017;0;17;561;1;15375;5;0
485580;27/06/2017;01/07/2017;4;5;467;1;36943;5;0
485581;27/06/2017;03/07/2017;6;3;511;1;4610;5;0
485584;27/06/2017;27/06/2017;0;12;536;1;700;5;0
485616;27/06/2017;02/07/2017;5;2;1349;1;38745;5;0
485630;27/06/2017;27/06/2017;0;19;723;1;19607;5;0
485633;27/06/2017;27/06/2017;0;7;989;1;16007;5;0
485642;27/06/2017;27/06/2017;0;2;1458;1;24930;5;0
485648;27/06/2017;27/06/2017;0;22;1350;1;21948;5;0
485660;27/06/2017;27/06/2017;0;3;1070;1;14928;5;0
485677;27/06/2017;27/06/2017;0;20;759;1;13318;5;0
485683;27/06/2017;27/06/2017;0;11;824;1;20263;5;0
485696;27/06/2017;27/06/2017;0;23;118;1;3897;5;0
485725;27/06/2017;27/06/2017;0;16;1288;1;9228;5;0
485734;27/06/2017;28/06/2017;1;7;927;1;13571;5;0
485740;27/06/2017;27/06/2017;0;18;1468;1;13303;5;0
485749;27/06/2017;29/06/2017;2;11;1311;1;13143;5;0
485752;27/06/2017;01/07/2017;4;22;845;1;23701;5;0
485773;27/06/2017;27/06/2017;0;23;767;1;34176;5;0
485777;27/06/2017;27/06/2017;0;8;806;1;7364;5;0
485786;27/06/2017;02/07/2017;5;16;48;1;20772;5;0
485788;27/06/2017;27/06/2017;0;9;1215;1;19384;5;0
485795;27/06/2017;27/06/2017;0;23;1188;1;32292;5;0
485810;27/06/2017;29/06/2017;2;19;707;1;25471;5;0
485813;27/06/2017;28/06/2017;1;14;831;1;21452;5;0
485814;27/06/2017;04/07/2017;7;20;831;1;11081;5;0
485817;27/06/2017;01/07/2017;4;13;819;1;4154;5;0
485827;27/06/2017;29/06/2017;2;8;488;1;19747;5;0
485842;27/06/2017;27/06/2017;0;23;1236;1;21587;5;0
485843;27/06/2017;27/06/2017;0;9;1236;1;11525;5;0
486014;27/06/2017;30/06/2017;3;20;1655;1;22923;10;0
486022;27/06/2017;28/06/2017;1;11;964;1;27425;10;0
486028;27/06/2017;01/07/2017;4;13;308;1;6801;10;0
486029;27/06/2017;29/06/2017;2;11;813;1;25183;10;0
486040;27/06/2017;06/07/2017;9;25;1217;1;16949;10;0
486045;27/06/2017;28/06/2017;1;14;1530;1;11459;10;0
486059;27/06/2017;27/06/2017;0;12;1525;1;15192;10;0
486101;27/06/2017;02/07/2017;5;19;1144;1;6913;10;0
486114;27/06/2017;27/06/2017;0;16;1179;1;27530;10;0
486116;27/06/2017;27/06/2017;0;14;1203;1;25679;10;0
486118;27/06/2017;29/06/2017;2;3;1202;1;5410;10;0
486144;27/06/2017;27/06/2017;0;23;1161;1;5757;10;0
486149;27/06/2017;28/06/2017;1;16;1198;1;23448;10;0
486151;27/06/2017;30/06/2017;3;17;724;1;18799;10;0
486156;27/06/2017;27/06/2017;0;22;701;1;21656;10;0
486158;27/06/2017;06/07/2017;9;22;301;1;23104;10;0
486175;27/06/2017;27/06/2017;0;3;818;1;4079;10;0
486182;27/06/2017;04/07/2017;7;13;1307;1;18685;10;0
486208;27/06/2017;27/06/2017;0;14;540;1;23416;10;0
486210;27/06/2017;27/06/2017;0;14;564;1;14950;10;0
486211;27/06/2017;27/06/2017;0;9;490;1;30292;10;0
486213;27/06/2017;02/07/2017;5;24;750;1;28124;10;0
486214;27/06/2017;29/06/2017;2;13;785;1;29472;10;0
486220;27/06/2017;27/06/2017;0;18;662;1;2173;10;0
486223;27/06/2017;03/07/2017;6;16;256;1;20795;10;0
486229;27/06/2017;27/06/2017;0;23;1191;1;15238;10;0
486235;27/06/2017;03/07/2017;6;14;283;1;26635;10;0
486241;27/06/2017;03/07/2017;6;19;937;1;8828;10;0
486247;27/06/2017;27/06/2017;0;19;1152;1;16939;10;0
486254;27/06/2017;27/06/2017;0;8;156;1;13193;10;0
486256;27/06/2017;28/06/2017;1;8;287;1;19152;10;0
486269;27/06/2017;29/06/2017;2;9;1056;1;21313;10;0
486272;27/06/2017;27/06/2017;0;5;1039;1;28180;10;0
486277;27/06/2017;05/07/2017;8;2;1474;1;29295;10;0
486288;27/06/2017;28/06/2017;1;1;1586;1;3116;10;0
486294;27/06/2017;29/06/2017;2;22;1024;1;28136;10;0
486297;27/06/2017;02/07/2017;5;13;1601;1;13030;10;0
486309;27/06/2017;29/06/2017;2;18;1089;1;9130;10;0
486322;27/06/2017;06/07/2017;9;5;1649;1;17863;10;0
486331;27/06/2017;29/06/2017;2;11;1073;1;33871;10;0
486335;27/06/2017;29/06/2017;2;10;671;1;8997;10;0
486365;27/06/2017;27/06/2017;0;7;1352;1;4836;10;0
486369;27/06/2017;28/06/2017;1;25;1557;1;33081;10;0
486397;27/06/2017;29/06/2017;2;2;1389;1;11222;10;0
486412;27/06/2017;27/06/2017;0;18;1121;1;12018;10;0
486427;27/06/2017;30/06/2017;3;9;654;1;11278;10;0
486442;27/06/2017;27/06/2017;0;23;616;1;16748;10;0
486449;27/06/2017;27/06/2017;0;17;310;1;18373;10;0
486451;27/06/2017;27/06/2017;0;6;294;1;12873;10;0
486455;27/06/2017;27/06/2017;0;6;1541;1;11040;10;0
486461;27/06/2017;27/06/2017;0;20;579;1;20389;10;0
486488;28/06/2017;03/07/2017;5;12;785;1;24332;10;1
486503;28/06/2017;28/06/2017;0;12;1352;1;14433;10;1
486580;28/06/2017;28/06/2017;0;16;1639;1;21538;5;0
486594;28/06/2017;01/07/2017;3;9;960;1;5001;5;0
486604;28/06/2017;28/06/2017;0;14;1212;1;25827;5;0
486609;28/06/2017;03/07/2017;5;25;1267;1;14824;5;0
486614;28/06/2017;02/07/2017;4;17;178;1;22761;5;0
486618;28/06/2017;29/06/2017;1;8;820;1;22479;5;0
486667;28/06/2017;28/06/2017;0;22;692;1;5454;10;0
486668;28/06/2017;06/07/2017;8;14;672;1;11346;10;0
486673;28/06/2017;04/07/2017;6;4;658;1;11380;10;0
486674;28/06/2017;28/06/2017;0;3;658;1;12922;10;0
486694;28/06/2017;28/06/2017;0;1;1354;1;25712;10;0
486701;28/06/2017;28/06/2017;0;13;979;1;18115;10;0
486703;28/06/2017;28/06/2017;0;5;1499;1;22007;10;0
486714;28/06/2017;01/07/2017;3;7;731;1;12289;10;0
486722;28/06/2017;05/07/2017;7;19;1019;1;13526;10;0
486725;28/06/2017;05/07/2017;7;22;624;1;26707;10;0
486732;28/06/2017;05/07/2017;7;12;591;1;17757;10;1
486736;28/06/2017;28/06/2017;0;15;326;1;26376;10;1
486748;28/06/2017;04/07/2017;6;18;956;1;24174;10;1
486753;28/06/2017;28/06/2017;0;15;953;1;7623;10;1
486757;28/06/2017;28/06/2017;0;12;1015;1;23290;10;1
486770;28/06/2017;29/06/2017;1;19;725;1;16389;10;1
486771;28/06/2017;02/07/2017;4;21;725;1;22202;10;1
486776;28/06/2017;28/06/2017;0;16;242;1;22015;10;1
486784;28/06/2017;28/06/2017;0;19;1466;1;15133;10;1
486785;28/06/2017;29/06/2017;1;18;691;1;6396;10;1
486792;28/06/2017;28/06/2017;0;12;490;1;31722;10;1
486799;28/06/2017;30/06/2017;2;8;1530;1;10561;10;1
486807;28/06/2017;29/06/2017;1;8;1162;1;5888;10;1
486809;28/06/2017;04/07/2017;6;18;1096;1;10630;10;1
486816;28/06/2017;28/06/2017;0;12;1552;1;27704;10;1
486854;28/06/2017;28/06/2017;0;21;988;1;8723;5;1
486857;28/06/2017;30/06/2017;2;12;880;1;3489;5;1
486859;28/06/2017;02/07/2017;4;15;1423;1;30711;5;1
486864;28/06/2017;01/07/2017;3;21;900;1;5805;5;1
486868;28/06/2017;28/06/2017;0;19;515;1;27926;5;1
486875;28/06/2017;05/07/2017;7;8;767;1;21126;5;1
487109;28/06/2017;01/07/2017;3;19;2491;1;16400;100;0
487133;28/06/2017;30/06/2017;2;24;454;1;31835;15;0
487138;28/06/2017;06/07/2017;8;12;446;1;8448;15;0
487139;28/06/2017;28/06/2017;0;3;446;1;20436;15;0
487212;28/06/2017;04/07/2017;6;9;169;1;18458;20;0
487263;28/06/2017;28/06/2017;0;25;131;1;17198;5;0
487272;28/06/2017;01/07/2017;3;24;947;1;29918;5;0
487290;28/06/2017;28/06/2017;0;21;1621;1;35987;5;0
487301;28/06/2017;28/06/2017;0;6;210;1;12638;5;0
487303;28/06/2017;28/06/2017;0;22;226;1;27305;5;0
487320;28/06/2017;28/06/2017;0;22;759;1;29357;5;0
487336;28/06/2017;28/06/2017;0;20;1030;1;7309;5;0
487347;28/06/2017;28/06/2017;0;24;116;1;20297;5;0
487354;28/06/2017;04/07/2017;6;25;93;1;18021;5;0
487366;28/06/2017;28/06/2017;0;10;930;1;18901;5;0
487374;28/06/2017;05/07/2017;7;4;880;1;22643;5;0
487375;28/06/2017;28/06/2017;0;2;879;1;22913;5;0
487377;28/06/2017;29/06/2017;1;18;881;1;19262;5;0
487379;28/06/2017;28/06/2017;0;21;1287;1;30632;5;0
487382;28/06/2017;30/06/2017;2;24;127;1;23705;5;0
487414;28/06/2017;28/06/2017;0;6;813;1;8074;5;0
487427;28/06/2017;02/07/2017;4;10;817;1;12592;5;0
487440;28/06/2017;30/06/2017;2;24;1318;1;32441;5;0
487485;28/06/2017;28/06/2017;0;22;15;1;14559;5;0
487488;28/06/2017;28/06/2017;0;1;1243;1;12238;5;0
487491;28/06/2017;28/06/2017;0;2;1078;1;9877;5;0
487668;28/06/2017;07/07/2017;9;12;122;1;24849;10;0
487695;28/06/2017;04/07/2017;6;4;1116;1;16106;10;0
487702;28/06/2017;28/06/2017;0;21;1088;1;19328;10;0
487717;28/06/2017;28/06/2017;0;14;1379;1;9426;10;0
487724;28/06/2017;28/06/2017;0;10;1426;1;28806;10;0
487726;28/06/2017;01/07/2017;3;6;1146;1;15476;10;0
487748;28/06/2017;28/06/2017;0;4;1202;1;7945;10;0
487766;28/06/2017;02/07/2017;4;20;699;1;26747;10;0
487778;28/06/2017;28/06/2017;0;25;1150;1;15621;10;0
487780;28/06/2017;29/06/2017;1;14;1173;1;28482;10;0
487782;28/06/2017;07/07/2017;9;16;1104;1;30116;10;0
487802;28/06/2017;05/07/2017;7;4;1547;1;4099;10;0
487806;28/06/2017;28/06/2017;0;24;50;1;28734;10;0
487808;28/06/2017;29/06/2017;1;16;49;1;28182;10;0
487824;28/06/2017;28/06/2017;0;18;238;1;29437;10;0
487832;28/06/2017;29/06/2017;1;3;1305;1;27295;10;0
487838;28/06/2017;29/06/2017;1;17;682;1;8772;10;0
487842;28/06/2017;28/06/2017;0;24;729;1;20745;10;0
487845;28/06/2017;28/06/2017;0;2;540;1;30389;10;0
487859;28/06/2017;28/06/2017;0;22;1132;1;3361;10;0
487878;28/06/2017;29/06/2017;1;6;243;1;4888;10;0
487895;28/06/2017;28/06/2017;0;25;307;1;32370;10;0
487900;28/06/2017;29/06/2017;1;3;713;1;26623;10;0
487905;28/06/2017;02/07/2017;4;20;1299;1;24618;10;0
487917;28/06/2017;01/07/2017;3;20;980;1;14217;10;0
487934;28/06/2017;28/06/2017;0;10;1587;1;4613;10;0
487942;28/06/2017;28/06/2017;0;17;971;1;26102;10;0
487981;28/06/2017;02/07/2017;4;7;1099;1;10210;10;0
487990;28/06/2017;06/07/2017;8;9;1635;1;24852;10;0
487994;28/06/2017;28/06/2017;0;14;410;1;29544;10;0
488011;28/06/2017;28/06/2017;0;3;563;1;28718;10;0
488019;28/06/2017;03/07/2017;5;16;1521;1;19867;10;0
488054;28/06/2017;28/06/2017;0;2;1449;1;19380;10;0
488056;28/06/2017;28/06/2017;0;13;1460;1;21902;10;0
488070;28/06/2017;28/06/2017;0;13;1125;1;23891;10;0
488108;28/06/2017;30/06/2017;2;5;1438;1;8336;10;0
488117;28/06/2017;28/06/2017;0;12;544;1;32255;10;0
488119;28/06/2017;30/06/2017;2;15;638;1;22658;10;0
488120;28/06/2017;29/06/2017;1;22;638;1;16937;10;0
488145;28/06/2017;07/07/2017;9;4;1005;1;21536;10;0
488166;28/06/2017;03/07/2017;5;16;626;1;7727;10;1
488233;28/06/2017;02/07/2017;4;12;1529;1;19929;10;1
488293;28/06/2017;30/06/2017;2;8;1500;1;26201;5;1
488309;28/06/2017;30/06/2017;2;21;610;1;14057;5;1
488314;28/06/2017;02/07/2017;4;8;960;1;33427;5;1
488324;28/06/2017;29/06/2017;1;16;1468;1;28958;5;1
488329;28/06/2017;05/07/2017;7;19;487;1;7237;5;1
488332;28/06/2017;28/06/2017;0;21;46;1;18109;5;1
488349;28/06/2017;28/06/2017;0;19;427;1;22958;30;1
488558;28/06/2017;28/06/2017;0;8;2493;1;15867;100;0
488569;28/06/2017;02/07/2017;4;17;453;1;25036;15;0
488649;28/06/2017;28/06/2017;0;23;1103;1;22460;20;0
488665;28/06/2017;05/07/2017;7;4;1490;1;30159;5;0
488668;28/06/2017;03/07/2017;5;10;537;1;26798;5;0
488676;28/06/2017;28/06/2017;0;25;632;1;21293;5;0
488683;28/06/2017;28/06/2017;0;10;573;1;5563;5;0
488689;28/06/2017;28/06/2017;0;20;527;1;35283;5;0
488701;28/06/2017;04/07/2017;6;17;288;1;19515;5;0
488706;28/06/2017;28/06/2017;0;14;1629;1;10240;5;0
488720;28/06/2017;04/07/2017;6;19;908;1;7417;5;0
488727;28/06/2017;07/07/2017;9;7;989;1;28335;5;0
488731;28/06/2017;29/06/2017;1;16;1214;1;8887;5;0
488741;28/06/2017;04/07/2017;6;13;131;1;14767;5;0
488742;28/06/2017;02/07/2017;4;15;132;1;17539;5;0
488752;28/06/2017;28/06/2017;0;20;240;1;12073;5;0
488775;28/06/2017;29/06/2017;1;19;747;1;5134;5;0
488782;28/06/2017;05/07/2017;7;17;702;1;35354;5;0
488791;28/06/2017;29/06/2017;1;3;486;1;30551;5;0
488807;28/06/2017;28/06/2017;0;22;1282;1;7090;5;0
488811;28/06/2017;30/06/2017;2;16;7;1;29375;5;0
488818;28/06/2017;28/06/2017;0;13;69;1;23265;5;0
488824;28/06/2017;02/07/2017;4;5;896;1;13581;5;0
488829;28/06/2017;28/06/2017;0;23;927;1;20983;5;0
